"","X","id","track_name","size_mb","currency","price","rating_count_tot","rating_count_ver","user_rating","user_rating_ver","ver","cont_rating","prime_genre","sup_devices.num","ipadSc_urls.num","lang.num","vpp_lic"
"4550",5789,1050017714,"Zootopia Crime Files: Hidden Object",168.611328125,"THB",0,853,142,4.5,4.5,"1.3.2","4+","Games",37,5,11,1
"4551",5792,1050062943,"ゴミカレ!!",78.9541015625,"THB",0,0,0,0,0,"1.1","12+","Games",38,5,1,1
"4552",5793,1050162071,"Multiplayer Servers for Minecraft PE & PC w Mods",33.4033203125,"THB",66.466,2718,254,4.5,4.5,"1.19","4+","Entertainment",37,2,26,1
"4553",5794,1050199833,"Crossy Maze",117.583984375,"THB",0,223,6,4,5,"1.2.7","4+","Games",37,5,1,1
"4554",5795,1050331109,"Seattle GameDay Sports Radio – Seahawks and Mariners Edition",19.2109375,"THB",66.466,31,23,5,5,"1.2","4+","Sports",38,0,1,1
"4555",5796,1050339928,"Silk 2 – Interactive Generative Art",27.8076171875,"THB",99.866,122,63,4.5,5,"2.718291","4+","Entertainment",25,4,1,1
"4556",5797,1050342815,"Forged in Battle: Man at Arms",237.1181640625,"THB",66.466,44,12,4.5,5,"1.0.2","12+","Games",38,5,1,1
"4557",5798,1050367912,"What Dog A Microsoft Garage Project",60.9208984375,"THB",0,280,9,3,2.5,"1.2.3","4+","Entertainment",37,0,1,1
"4558",5799,1050402885,"Ninja Boy Adventures - Bomberman edition",115.9609375,"THB",66.466,28,12,4.5,4,"1.1.1","4+","Games",37,5,2,1
"4559",5801,1050452180,"Morning Routine : Daily Habit Tracker",15.5224609375,"THB",0,40,12,3,2.5,"2.2.1","4+","Health & Fitness",37,0,7,1
"4560",5802,1050535507,"Lanota",601.5791015625,"THB",66.466,55,1,5,5,"1.4.1","4+","Games",37,5,1,1
"4561",5805,1050563650,"ぷちドラシル 〜ゆるドラ外伝〜",385.931640625,"THB",0,1,1,5,5,"1.1.0","4+","Games",40,5,1,1
"4562",5809,1050608523,"Crazy Maze - Traffic Puzzle",200.701171875,"THB",0,21,1,2,2,"1.3.0","4+","Games",40,5,6,1
"4563",5813,1050712293,"GoNoodle Kids",57.89453125,"THB",0,372,98,4,4,"1.0.8","4+","Education",37,5,1,1
"4564",5814,1050745469,"Slots: DoubleUp Free Slot Games - Slot Machines",160.408203125,"THB",0,7177,123,5,4.5,"1.127","12+","Games",40,5,10,1
"4565",5815,1050763662,"Dead Reckoning: Brassfield Manor - A Mystery Hidden Object Game  (Full)",798.78125,"THB",233.466,66,66,4,4,"1.0.0","9+","Games",38,5,4,1
"4566",5816,1050831202,"Tap Sports Baseball 2016",170.6171875,"THB",0,25834,2004,4.5,4.5,"2.2.1","12+","Games",38,5,1,1
"4567",5819,1050893183,"Medal Masters : Call of destiny",251.31640625,"THB",0,738,1,4.5,5,"1.6.0","9+","Games",38,5,12,1
"4568",5822,1050973882,"Arma Mobile Ops",114.4326171875,"THB",0,347,7,4,3.5,"1.8.0","12+","Games",37,5,7,1
"4569",5823,1050988480,"Daniel Tiger's Stop & Go Potty",101.38671875,"THB",99.866,49,19,3,3.5,"1.0.1","4+","Education",37,5,1,1
"4570",5825,1051124278,"Rival Fire",850.994140625,"THB",0,10701,150,4.5,4.5,"1.4.0","12+","Games",38,5,7,1
"4571",5826,1051141720,"InsPad - Instagram for iPad",14.181640625,"THB",166.666,64,17,3.5,4,"4.0","4+","Social Networking",37,5,1,1
"4572",5830,1051195210,"Xyngular Back Office",13.1982421875,"THB",66.466,0,0,0,0,"2.1","4+","Business",38,0,0,1
"4573",5831,1051209606,"Unicorn Glitterluck - Rainbow Adventure for kids",223.6015625,"THB",66.466,17,2,4,3,"2.0","4+","Education",38,5,16,1
"4574",5834,1051326718,"A.BIG.T -- A Smart VPN",39.701171875,"THB",333.666,17,1,4,5,"3.1","4+","Utilities",37,2,1,1
"4575",5835,1051334048,"RISK: Global Domination",211.8837890625,"THB",0,5217,60,4,4.5,"1.11.38","9+","Games",38,5,1,1
"4576",5836,1051411202,"Pictalive for Live Photos - Create from videos",25.7197265625,"THB",0,0,0,0,0,"1.2","4+","Photo & Video",37,0,2,1
"4577",5837,1051434604,"Snowboard Party 2",1684.673828125,"THB",66.466,188,35,4.5,4.5,"1.0.5","4+","Games",38,5,11,1
"4578",5839,1051573241,"12オーディンズ - 王道RPG",212.939453125,"THB",0,20,1,4.5,5,"1.12.7","9+","Games",38,5,2,1
"4579",5842,1051638513,"Gas Station Car Parking Simulator a Real Road Racing Park Game",237.9248046875,"THB",0,687,496,4,4,"1.0.2","4+","Games",38,5,1,1
"4580",5843,1051656345,"My8to18",10.15234375,"THB",0,10,0,1,0,"2.0.1","4+","Sports",37,0,9,1
"4581",5844,1051708566,"Le Fooding Restaurant and Stylish Bedrooms Guide",76.0888671875,"THB",0,6,0,4.5,0,"2.7.1","4+","Lifestyle",37,0,2,1
"4582",5846,1051755724,"Steelers Live GameDay Nation Radio - Pittsburgh Football & Sports App Edition",17.7734375,"THB",66.466,32,32,5,5,"1.1","4+","Sports",38,0,1,1
"4583",5847,1051767749,"Live Wallpapers by Themify: Dynamic Animated Theme",24.03515625,"THB",0,6083,112,4,3.5,"1.4","4+","Entertainment",37,0,11,1
"4584",5849,1051910636,"What's that sound? - Educational game for children",105.5615234375,"THB",33.066,0,0,0,0,"1.21","4+","Games",37,3,4,1
"4585",5850,1051927783,"Skylanders Battlecast",888.3515625,"THB",0,2250,483,4.5,4.5,"1.4.3673","9+","Games",37,5,10,1
"4586",5852,1052024839,"フラッシュワード〜光速瞬間記憶脳トレクイズ〜",37.923828125,"THB",0,0,0,0,0,"1.0.0","12+","Games",38,0,1,1
"4587",5853,1052035509,"Survival Island 2: Dinosaur Hunter",96.6591796875,"THB",99.866,17,13,3.5,3.5,"1.1","12+","Games",40,5,1,1
"4588",5857,1052065651,"Offroad 4x4 Truck Trials Parking Simulator a Real Car Stunt Driving Racing Sim",307.2724609375,"THB",0,438,438,4,4,"1.0","4+","Games",38,5,1,1
"4589",5858,1052087662,"Baby Learns Transportation",145.12109375,"THB",0,0,0,0,0,"9.11.1000","4+","Education",38,5,12,1
"4590",5859,1052109508,"Fiete Math - for 1st grade and preschool",300.6474609375,"THB",33.066,0,0,0,0,"1.1.4","4+","Education",40,5,1,1
"4591",5860,1052113323,"にゃんちゅう",76.8173828125,"THB",0,0,0,0,0,"1.0.2","9+","Games",38,2,2,1
"4592",5861,1052123679,"BARRIER X",60.3134765625,"THB",0,650,339,4.5,4.5,"1.3","4+","Games",38,4,1,1
"4593",5862,1052223765,"SnowCast - See how much snowfall you could get",50.6005859375,"THB",99.866,253,6,3.5,2.5,"2.5.6","4+","Weather",37,5,1,1
"4594",5863,1052231801,"Twist",133.84375,"THB",0,29548,29548,4,4,"1.0","4+","Games",40,5,1,1
"4595",5865,1052491589,"Pelé: Soccer Legend",156.9228515625,"THB",0,1310,169,4.5,4.5,"1.3.0","4+","Games",37,5,8,1
"4596",5866,1052554029,"広告ブロッカー（ウェブ画面上の広告をブロックする最強アプリ)",41.7783203125,"THB",33.066,0,0,0,0,"1.1.2","4+","Utilities",25,5,1,1
"4597",5867,1052556488,"Dungeons of Chaos UNITY EDITION",119.9091796875,"THB",133.266,148,6,5,5,"1.9.682","9+","Games",40,5,1,1
"4598",5868,1052582820,"Rock The School - Class Clown",79.7734375,"THB",0,303,165,4,4.5,"1.2","4+","Games",40,5,12,1
"4599",5870,1052623015,"诸神战纪IV:战神崛起",87.7529296875,"THB",33.066,42,5,5,5,"2.0.3","12+","Games",40,4,2,1
"4600",5871,1052650787,"T Air for DVD",14.166015625,"THB",834.666,0,0,0,0,"1.1.7","4+","Utilities",37,3,2,1
"4601",5872,1052661250,"青藍高校ヒモ部",54.541015625,"THB",0,0,0,0,0,"1.0.6","12+","Games",38,5,2,1
"4602",5873,1052682268,"DADA Trains",936.9619140625,"THB",99.866,11,6,4,4.5,"1.1","4+","Education",37,5,22,1
"4603",5874,1052684130,"大航海世界（风靡日本航海手游《壮绝大航海》正版授权）",98.39453125,"THB",0,2,2,4.5,4.5,"1.1.9.0","4+","Games",40,5,1,1
"4604",5876,1052726188,"Zyon_RhythmGame",956.693359375,"THB",33.066,93,2,4.5,5,"1.9.7","4+","Games",40,5,1,1
"4605",5877,1052729607,"Flower Girl - Crazy Wedding Day",101.0400390625,"THB",0,409,22,4.5,4.5,"1.2","4+","Games",38,5,11,1
"4606",5878,1052730063,"Cutie Patootie - Xmas Surprise",319.6171875,"THB",0,5,5,3,3,"1.0","4+","Education",38,5,12,1
"4607",5879,1052744048,"Baby Full House - Care, Play and Have Fun",115.423828125,"THB",0,91,4,3.5,5,"1.3","4+","Games",38,5,1,1
"4608",5880,1052744981,"Babysitter Madness - Help the Nanny",109.556640625,"THB",0,195,14,3.5,3.5,"1.2","4+","Games",38,5,11,1
"4609",5881,1052857551,"Redemption Cemetery: The Island of the Lost - A Mystery Hidden Object Adventure (Full)",1032.60546875,"THB",233.466,109,109,4,4,"1.0.0","9+","Games",38,5,5,1
"4610",5883,1052958353,"Fix My Truck: 4x4 Offroad Truck Mechanic Simulator",98.85546875,"THB",66.466,61,16,4.5,4.5,"1.3","4+","Games",40,5,11,1
"4611",5886,1052982491,"激ムズ！和のひとふで書き！online",56.34375,"THB",0,0,0,0,0,"1.0","4+","Games",40,5,1,1
"4612",5888,1052994265,"Catch Santa Claus in my house for Christmas",64.6455078125,"THB",0,37,3,3.5,3.5,"3.03","4+","Lifestyle",37,5,1,1
"4613",5890,1052998653,"开心扫雷-根本停不下来的创新玩法",93.82421875,"THB",33.066,0,0,0,0,"1.1.1","9+","Games",38,5,1,1
"4614",5892,1053012308,"Clash Royale",109.1083984375,"THB",0,266921,3967,4.5,4,"1.8.2","9+","Games",38,5,15,1
"4615",5894,1053066296,"Hey Duggee: The Tinsel Badge",92.5107421875,"THB",0,19,14,4.5,4,"1.2","4+","Games",43,5,1,1
"4616",5897,1053189283,"Dark Romance: The Swan Sonata HD - A Mystery Hidden Object Game (Full)",1173.26953125,"THB",233.466,115,115,4.5,4.5,"1.0.0","9+","Games",24,5,4,1
"4617",5898,1053254031,"Haunted Legends: The Dark Wishes - A Hidden Object Mystery (Full)",1093.2578125,"THB",233.466,65,65,4,4,"1.0.0","9+","Games",38,5,5,1
"4618",5899,1053276040,"Metro 2033: Wars",423.7314453125,"THB",200.066,118,43,3.5,4.5,"1.6","12+","Games",38,5,1,1
"4619",5900,1053285387,"PlayStation®Messages",45.8359375,"THB",0,1918,92,2,2.5,"4.50.17","12+","Social Networking",37,5,19,1
"4620",5901,1053294286,"Read with Doc: Word Building",906.5185546875,"THB",99.866,10,3,4,3.5,"1.1","4+","Education",37,5,1,1
"4621",5902,1053294297,"Read with Doc: Letters and Sounds",756.91015625,"THB",133.266,11,4,4.5,4,"1.1","4+","Education",37,5,1,1
"4622",5908,1053388964,"Tap the Blocks",104.6669921875,"THB",0,238,4,4.5,5,"1.2.6","4+","Games",38,5,12,1
"4623",5912,1053524307,"Aquarium VR",85.5849609375,"THB",0,12,12,2.5,2.5,"1.0","9+","Education",38,5,1,1
"4624",5913,1053533457,"Color Switch",74.1552734375,"THB",0,145043,147,4.5,4.5,"7.91","4+","Games",38,5,4,1
"4625",5914,1053562258,"Grim Facade: Hidden Sins - A Hidden Object Mystery (Full)",1032.15625,"THB",233.466,69,69,4,4,"1.0.0","9+","Games",38,5,5,1
"4626",5915,1053605807,"SPACE by THIX",48.4365234375,"THB",99.866,156,38,3.5,3.5,"2.0.1","4+","Education",40,5,5,1
"4627",5916,1053688442,"Combo Quest 2",192.669921875,"THB",0,855,38,4.5,4.5,"1.0.4","4+","Games",40,5,1,1
"4628",5920,1053795896,"舰娘收藏2-注册就送辽宁号",208.0556640625,"THB",33.066,4,4,2,2,"104","12+","Games",40,3,1,1
"4629",5921,1053800699,"Baby Panda's Bath Time",116.07421875,"THB",0,0,0,0,0,"9.11.1000","4+","Education",38,5,12,1
"4630",5922,1053807892,"Tapping Monsters",447.4462890625,"THB",0,0,0,0,0,"1.0","4+","Games",40,5,1,1
"4631",5923,1053808624,"Hollywood Rush",243.65234375,"THB",0,144,27,4,4.5,"1.3.0","4+","Games",38,5,11,1
"4632",5924,1053874290,"Free VPN HexaTech - Unlimited VPN Proxy for iPhone",17.94921875,"THB",0,5934,797,4.5,4.5,"1.6.4","4+","Productivity",37,2,1,1
"4633",5926,1053946396,"Boston GameDay Radio for Live New England Sports, News, and Music – Patriots and Celtics Edition",18.890625,"THB",66.466,54,54,5,5,"1.0","4+","Sports",38,0,1,1
"4634",5927,1054011814,"Cloud Music Player - Downloader & Playlist Manager",8.6435546875,"THB",0,319,286,3.5,3.5,"1.2","12+","Music",37,5,1,1
"4635",5929,1054033219,"VIZIO SmartCast™ - Cast & Control Movies & TV Show",120.8046875,"THB",0,2288,2,2.5,1.5,"1.1.44","12+","Entertainment",37,0,3,1
"4636",5930,1054256307,"恋愛タップコミュニケーションゲーム 週刊マイメイド",250.09375,"THB",0,0,0,0,0,"1.0.2","17+","Games",38,0,1,1
"4637",5932,1054297141,"誰にもバレない！[秘密のアルバム]　無料で写真をロック！",17.1044921875,"THB",0,0,0,0,0,"1.0.1","17+","Photo & Video",37,0,8,1
"4638",5936,1054355169,"Tiny Pirates - Kids' Activity App",351.025390625,"THB",99.866,6,6,4,4,"1.1.3","4+","Education",38,5,15,1
"4639",5937,1054355818,"WhenToPost: Best Time to Post Photos for Instagram",14.20703125,"THB",0,158,5,3,2,"2.1","4+","Social Networking",38,0,1,1
"4640",5938,1054501757,"Lifeline: Silent Night",70.8271484375,"THB",66.466,1656,1558,4.5,4.5,"1.2","9+","Games",37,5,6,1
"4641",5941,1054651434,"鬼吹灯昆仑神宫 - 年兽袭来",43.6279296875,"THB",0,0,0,0,0,"1.30","12+","Games",40,5,2,1
"4642",5944,1054829917,"BLUK",26.1298828125,"THB",66.466,119,8,4,4.5,"1.3","4+","Games",40,5,13,1
"4643",5945,1054867839,"スッキリ謎解きゲーム！！",8.529296875,"THB",0,0,0,0,0,"1.0.2","4+","Book",40,0,1,1
"4644",5950,1054933075,"Poker - Texas Holdem HD Poker",41.9052734375,"THB",0,0,0,0,0,"3.0","12+","Games",40,4,1,1
"4645",5951,1054948424,"Complete Anatomy",928.9921875,"THB",0,1104,18,4.5,5,"2.5.1","12+","Medical",24,5,1,1
"4646",5952,1055138354,"Shadow Blade: Reload",1334.0029296875,"THB",166.666,60,29,4,4,"1.02","12+","Games",40,5,6,1
"4647",5953,1055204150,"Rudolph the Red-Nosed Reindeer - Read & Play",72.0078125,"THB",133.266,16,10,4.5,4.5,"4.0.6","4+","Book",37,5,1,1
"4648",5955,1055274701,"Soda World - Your Soda Inc",117.9130859375,"THB",0,473,37,4.5,5,"26.0","4+","Games",37,5,1,1
"4649",5957,1055281310,"Philips Hue",70.1533203125,"THB",0,1999,53,1.5,1.5,"2.11.0","4+","Lifestyle",37,5,14,1
"4650",5959,1055302647,"Flip Football - Soccer Manager Strategy Card Game",196.23046875,"THB",0,31,0,3.5,0,"1.05.005","4+","Games",37,5,1,1
"4651",5960,1055333603,"Block Builder for Minecraft",1.83984375,"THB",33.066,27,20,2,2.5,"1.0.1","4+","Utilities",37,5,1,1
"4652",5961,1055359142,"SkySafari 5 Plus",626.279296875,"THB",500.666,108,1,5,5,"5.3.3","4+","Reference",37,5,1,1
"4653",5962,1055376602,"Last Horizon",84.4140625,"THB",99.866,450,115,4,4,"1.2.0","9+","Games",43,5,1,1
"4654",5963,1055387127,"Pang Adventures",446.0048828125,"THB",133.266,27,0,3.5,0,"1.4","4+","Games",37,5,7,1
"4655",5964,1055397979,"Tap My Katamari - Endless Cosmic Clicker",217.876953125,"THB",0,2114,63,4.5,4,"3.0","4+","Games",37,5,2,1
"4656",5965,1055455919,"Looty Dungeon",143.41796875,"THB",0,1946,15,4.5,5,"2.5","9+","Games",37,5,1,1
"4657",5966,1055486126,"Danse Macabre: Deadly Deception - A Mystery Hidden Object Game (Full)",827.55078125,"THB",233.466,78,5,4,4.5,"1.0.2","9+","Games",38,5,5,1
"4658",5967,1055502792,"NBA LIVE Mobile Basketball",133.294921875,"THB",0,40619,3279,4,4,"1.5.2","4+","Games",38,5,10,1
"4659",5968,1055538670,"Relight - Better Photos",12.447265625,"THB",166.666,203,24,4.5,4.5,"2.0","4+","Photo & Video",37,5,12,1
"4660",5969,1055570687,"World Spin - Create & Play",190.001953125,"THB",0,8,1,4.5,1,"1.0.9","4+","Games",37,5,2,1
"4661",5971,1055571047,"There's no tablecloth I can't pull!!",161.0859375,"THB",0,1,1,4,4,"1.0.2","4+","Games",37,5,2,1
"4662",5973,1055596969,"觉醒吧数码兽-被选召的孩子  超人气动漫  回合制卡牌策略养成",159.3134765625,"THB",0,0,0,0,0,"1.0.15","12+","Games",38,5,1,1
"4663",5974,1055636344,"AUM - Audio Mixer",5.9990234375,"THB",634.266,79,3,5,5,"1.2","4+","Music",37,5,1,1
"4664",5975,1055672607,"Merged!",90.732421875,"THB",0,17867,154,4.5,4.5,"1.8.0","4+","Games",38,5,1,1
"4665",5976,1055677337,"Firefox Focus: The privacy browser",14.3828125,"THB",0,477,20,4,4,"3.2","17+","Utilities",25,4,41,1
"4666",5977,1055680013,"Mystic R",1119.7353515625,"THB",33.066,0,0,0,0,"1.5","12+","Games",40,5,1,1
"4667",5978,1055681261,"parkOmator – for Apple Watch meter expiration timer, notifications & GPS navigator to car location",23.7939453125,"THB",33.066,1,1,5,5,"1.1","4+","Navigation",37,0,1,1
"4668",5979,1055684003,"SKYHILL",270.4306640625,"THB",99.866,37,15,4,4,"1.2","12+","Games",37,5,11,1
"4669",5980,1055697824,"Princess Pet Palace: Royal Puppy - Pet Care, Play & Dress Up",125.89453125,"THB",0,105,70,4,4,"1.1","4+","Games",40,5,1,1
"4670",5982,1055708498,"Multiplayer for Minecraft PE (Minecraft Online)",38.142578125,"THB",33.066,528,98,3.5,4.5,"1.1.2","12+","Entertainment",37,2,1,1
"4671",5983,1055714800,"Santas Watching",41.22265625,"THB",33.066,6,2,3,1.5,"1.21","4+","Lifestyle",43,0,1,1
"4672",5984,1055825012,"Myths of the World: The Heart of Desolation - A Hidden Object Adventure (Full)",1195.3828125,"THB",233.466,68,68,4.5,4.5,"1.0.0","9+","Games",38,5,5,1
"4673",5985,1055925081,"モンスト全国マルチ掲示板 for モンスターストライク！〜タスカンと運極が作れるアプリ〜",47.345703125,"THB",0,0,0,0,0,"1.9.2","9+","Entertainment",37,4,1,1
"4674",5987,1055962232,"デビルサバイバー２ 最後の７日間",3773.046875,"THB",266.866,0,0,0,0,"1.0.3","12+","Games",40,0,1,0
"4675",5988,1056011241,"MATCH ON LINE chat",9.0244140625,"THB",0,0,0,0,0,"1.3","17+","Social Networking",37,0,1,1
"4676",5989,1056042016,"兜町アナリストがお伝えする「兜予報」（無料）",22.5966796875,"THB",0,0,0,0,0,"2.5.1","17+","Finance",37,4,1,1
"4677",5991,1056224570,"MadLipz - Make a Voice Over Parody!",39.94140625,"THB",0,153,0,4.5,0,"1.7.1","12+","Entertainment",37,3,1,1
"4678",5992,1056364454,"Musictrax - Unlimited Music",62.51171875,"THB",0,979,18,3,3,"3.0","17+","Entertainment",37,5,9,1
"4679",5993,1056489580,"棒棒糖-宝宝的世界衣橱",35.2001953125,"THB",0,8,0,5,0,"2.6.0","4+","Shopping",37,0,5,1
"4680",5999,1056668779,"City Run London",1618.986328125,"THB",33.066,9,3,4,5,"2.9.43","12+","Games",38,5,1,1
"4681",6000,1056672891,"Fallen London",204.544921875,"THB",0,451,37,3.5,2.5,"1.11.1430","12+","Games",37,5,1,1
"4682",6001,1056681903,"djay Pro",280.349609375,"THB",667.666,493,95,4.5,4.5,"1.0.6","4+","Music",24,5,7,1
"4683",6002,1056683884,"Love and Hip Hop The Game",1273.802734375,"THB",0,2908,256,4,4.5,"1.50","12+","Games",37,5,45,1
"4684",6003,1056813463,"Dunkin' Donuts - Get Offers, Coupons & Rewards",142.8544921875,"THB",0,9068,6398,4,5,"4.12.0","4+","Food & Drink",37,0,2,1
"4685",6004,1056893074,"20/20 Diet For Your Life",1.919921875,"THB",99.866,5,0,4.5,0,"3.0","4+","Health & Fitness",37,5,31,1
"4686",6005,1056954483,"Watch Games",25.9423828125,"THB",33.066,67,24,2.5,2.5,"2.0","4+","Games",37,0,1,1
"4687",6006,1056963973,"Race Calendar 2016",13.541015625,"THB",0,1,1,1,1,"2.4","4+","Sports",38,5,2,1
"4688",6007,1056968162,"Tube Heroes Racers",289.603515625,"THB",66.466,10,0,4.5,0,"1.8","4+","Games",37,5,1,1
"4689",6009,1056999701,"End Space VR for Cardboard",132.974609375,"THB",33.066,66,28,4.5,4.5,"1.2.2","9+","Games",37,0,1,1
"4690",6010,1057030968,"Forecast Bar",123.83984375,"THB",0,375,107,4,4.5,"3.4.1","4+","Weather",37,5,1,1
"4691",6012,1057080594,"ママはストーカー",111.658203125,"THB",0,0,0,0,0,"1.0.5","12+","Games",40,4,1,1
"4692",6017,1057119275,"Übungen für einen starken Rücken – GEO WISSEN GESUNDHEIT",184.6728515625,"THB",66.466,0,0,0,0,"1.0.5","4+","Health & Fitness",37,0,1,1
"4693",6018,1057124368,"LINE RUSH !",124.5146484375,"THB",0,15,2,5,5,"1.4.4","9+","Games",43,0,3,1
"4694",6020,1057145653,"Hugo Troll Race 2.",132.9404296875,"THB",0,91,6,4.5,4.5,"1.9.0","4+","Games",38,4,15,1
"4695",6021,1057172667,"Loop Taxi",69.9833984375,"THB",0,522,513,4.5,4.5,"1.2","4+","Games",38,5,1,1
"4696",6022,1057340661,"Christmas Sweeper 3",75.5419921875,"THB",0,2645,6,4.5,4.5,"1.8.7","4+","Games",37,5,7,1
"4697",6023,1057391061,"Sky Hoppers",78.9775390625,"THB",0,805,89,4.5,4,"1.1.0","4+","Games",40,5,1,1
"4698",6024,1057403847,"Hammer Time!",181.4716796875,"THB",0,839,126,4,4,"1.1.0","4+","Games",40,5,1,1
"4699",6025,1057415516,"Soccer Clicker",175.7177734375,"THB",0,2556,268,4.5,4.5,"1.3","4+","Games",38,4,1,1
"4700",6026,1057415521,"Basketball Clicker",167.6083984375,"THB",0,3130,2400,4.5,4.5,"1.3","4+","Games",38,4,1,1
"4701",6027,1057416982,"Hockey Clicker",171.4365234375,"THB",0,813,802,4.5,4.5,"1.2","4+","Games",38,4,1,1
"4702",6028,1057446665,"交通银行信用卡买单吧",30.349609375,"THB",0,6,2,4,5,"2.0.9","4+","Finance",38,0,1,1
"4703",6029,1057448045,"僕の彼女は浮気なんかしない",42.19921875,"THB",0,1,1,5,5,"1.1.1","12+","Games",43,5,16,1
"4704",6031,1057510303,"Hair Color Changer - Styles Salon & Recolor Booth",31.87890625,"THB",0,11828,0,4.5,0,"2.4","4+","Entertainment",37,5,1,1
"4705",6034,1057554325,"Tracky Train",93.8212890625,"THB",0,1781,573,4.5,4.5,"1.2","4+","Games",37,5,9,1
"4706",6035,1057556336,"Smart Baby Shapes: Learning games for toddler kids",30.6728515625,"THB",99.866,28,18,4.5,5,"2.2","4+","Games",38,5,7,1
"4707",6037,1057633985,"Tayasui Blocks",220.5419921875,"THB",66.466,127,35,4,4.5,"2.3","4+","Education",37,5,8,1
"4708",6039,1057673686,"Grim Tales: The Final Suspect - A Hidden Object Mystery (Full)",767.91015625,"THB",233.466,86,86,4.5,4.5,"1.0.2","9+","Games",38,5,5,1
"4709",6042,1057818838,"プリンセスクローゼット 女性向け恋愛ゲーム！乙女げーむ",146.19921875,"THB",0,0,0,0,0,"2.9.1","17+","Games",37,0,1,1
"4710",6043,1057819454,"恋愛ゴシップ 女性向け恋愛ゲーム！乙女げーむ",103.7880859375,"THB",0,0,0,0,0,"1.8.0","17+","Games",37,0,2,1
"4711",6046,1057844059,"Zombie Frontier 3 – Top Zombie Shooting Game",126.6064453125,"THB",0,38159,5370,4.5,4.5,"1.3.6","17+","Games",37,5,1,1
"4712",6048,1057856541,"Home Run X 3D - Baseball Batting Game",132.7666015625,"THB",0,7,5,3,3,"1.1.1","4+","Games",40,5,2,1
"4713",6049,1057870288,"Defend the Planet",125.98828125,"THB",0,510,66,4,4,"1.34","4+","Games",38,5,13,1
"4714",6051,1057889290,"Tomb of the Mask",98.27734375,"THB",0,8054,44,4.5,4.5,"1.2.13","9+","Games",37,5,1,1
"4715",6053,1057925633,"Toca Blocks",93.55078125,"THB",99.866,395,38,4.5,4.5,"1.2.1","4+","Education",38,5,18,1
"4716",6054,1057961675,"MMX Hill Dash — Off-Road Racing",193.46875,"THB",0,11123,202,4.5,4.5,"1.0.5761","4+","Games",37,5,1,1
"4717",6056,1058023292,"Surface: Alone in the Mist - A Hidden Object Mystery (Full)",1034.16796875,"THB",233.466,86,86,4,4,"1.0.0","9+","Games",38,5,5,1
